	sampleID	day_of_diet	mouse	day	days_post_cr	B_theta	B_ovatus	B_uniformis	B_caccae	B_intestihominis	E_rectale	C_symbiosum	B_formatexigens	R_intestinalis	F_prausnitzii	E_coli	D_piger	C_aerofaciens	A_muciniphila	C_rodentium
354	29_Jun_09	FR	9	50	NA	9.70546729184686	20.6946783812082	7.12887513087814	2.99084991123048	1.22001183593572	8.93613146993217	1.12441389356762	4.97109300314107	4.06974097509901	2.60845814175809	8.78135384895525	1.65247871807712	1.65703100104703	24.4594163973233	0
355	29_Jun_10	FR	10	50	NA	15.1376146788991	24.0378160662341	6.02483777131349	2.87536361602148	1.52718729022153	12.9894831058402	0.855896173640635	6.20944282837324	0	2.84739315283061	6.44998881181472	1.86283284851197	1.18594763929291	17.996196017006	0
356	29_Jun_11	FR	11	50	NA	12.5438293249049	21.9714553805126	8.57326287717912	4.24218479924935	1.8025581510198	7.0373845622006	2.06923798706109	4.90888438935256	4.8594992345301	0	5.71386241295866	2.40505703985382	0.997580127413699	22.8752037137636	0
357	29_Jun_12	FR	12	50	NA	15.7496258473457	27.5640461308214	10.6699533409631	3.18690025530416	1.63746808697949	0.193679021040585	0.862752002817149	4.16409895237257	0	2.34175543621798	6.52346157232151	1.80473633242363	0.299322123426358	25.0022008979664	0
358	29_Jun_13	FR	13	50	NA	14.703361584611	25.445195695648	8.17065041424626	3.53299685744215	1.10465669936197	0.142843538710599	0.999904770974193	3.77106942195981	5.3328254451957	1.88553471097991	4.67574516712694	1.89505761356061	0.190458051614132	28.1497000285687	0
359	29_Jun_14	FR	14	50	NA	12.4266554903604	21.1406817546801	8.64068175468008	3.1607991058955	1.49832355406538	11.0540653813915	1.29924559932942	6.44034646549316	2.92679519418832	0	5.88502374965074	1.45990500139704	1.44244202291143	22.625034925957	0
360	29_May_01	FF	1	19	NA	3.96923179381306	1.60500815823649	11.6479637707702	14.2685891245713	1.09553461423196	0.00665978488894809	2.69721288002397	2.77380040624688	1.16213246312144	1.17212214045486	7.83523692184742	4.5419732942626	5.19796210582398	42.0165828643735	0.00998967733342213
361	29_May_02	FF	2	19	NA	2.90781796966161	0.826137689614936	9.53092182030338	11.5799299883314	0.802800466744457	0.00466744457409568	2.03500583430572	1.85297549591599	1.34889148191365	1.46091015169195	6.72112018669778	5.12018669778296	5.68028004667445	50.1283547257876	0
362	29_May_03	FF	3	19	NA	2.4023727137914	1.14681166584281	12.6149283242709	14.0682155215027	0.682155215027187	0.0247157686604053	3.49480968858132	2.40731586752348	1.57686604053386	0.756302521008403	8.20563519525457	6.9204152249135	5.61542263964409	40.0840336134454	0
363	29_May_04	FF	4	19	NA	4.39202695756468	1.33645553715232	11.999543092124	16.0488891427266	1.40499171854475	0	2.30738477354503	2.3873436518362	1.56490947512708	0.434062482152036	7.13918556171112	5.8941115997487	5.44291507224856	39.6481809355189	0
364	29_May_05	FF	5	19	NA	4.63218147127411	1.27906155042046	8.21496714013144	14.9282736202389	1.45926082962335	0.0105999576001696	2.15885803123454	2.55458978164087	1.187195251219	0	8.9498975337432	3.69231856405908	6.65677337290651	44.2724895767084	0.00353331920005653
365	29_May_06	FF	6	19	NA	5.85022402389588	1.90740345636868	10.2069554085769	14.9647962449328	3.01258800938767	0.102410923831875	4.05376573501173	2.24023895882227	1.92447194367399	1.48069127373587	6.26413484104971	4.61702581608705	6.01237465329635	37.3629187113292	0
366	29_May_07	FF	7	19	NA	4.07208739451822	1.32138418263884	12.2882187479558	16.0593968731602	1.07934846601688	0	2.14561392032446	2.26336102570812	1.51762935827828	0.54948649179041	5.74671289330804	4.79819454438412	6.56113037221168	41.597435729705	0
367	29_May_08	FR	8	19	NA	16.842021991931	20.2594731429476	13.3217308757219	4.05031247527885	1.04422118503283	0.656593623922158	0.553753658729531	7.51522822561506	4.94422909579938	0.893916620520529	2.44442686496321	3.04564512301242	3.03773435645914	21.3907127600664	0
368	29_May_09	FR	9	19	NA	17.1254465223787	17.7768438747636	9.67990474189256	3.19394830846817	1.38684597604539	0.112068361700637	1.14870070743153	6.07270434965329	10.198220914758	1.34482034040765	4.3426490158997	3.36205085101912	1.87714505848568	22.378650977096	0
369	29_May_10	FR	10	19	NA	12.7965573863315	20.4461808504615	11.3753468093539	2.87639431515769	0.922937546005322	14.5801483494706	0.220825547817224	8.50461468773003	0	1.84021289847687	2.89904308929279	3.76535869996036	2.49702734839477	17.2753524715475	0
370	29_May_11	FR	11	19	NA	13.7225623413469	24.5333731521577	9.1633069533622	3.60858095664726	1.35384002787318	0.14434323826589	0.806331193071525	7.0130904385048	6.59499278283809	0	5.10676422278632	2.02578268876611	2.09048827833358	23.8365437260465	0
371	29_May_12	FR	12	19	NA	15.8571428571429	26.9523809523809	7.47619047619048	3	1.45238095238095	6.1547619047619	0.607142857142857	4.10714285714286	6.61904761904762	1.91666666666667	3.80952380952381	3.85714285714286	0.595238095238095	17.5952380952381	0
372	29_May_13	FR	13	19	NA	12.959071349945	24.4471129790854	5.73401380966677	3.38236765736015	1.36595616931852	7.21505053537476	1.11578104673271	8.48093665565896	6.07425197638347	0	3.78765135594916	2.77194035825078	2.3766636645652	20.2892024417092	0
373	29_May_14	FR	14	19	NA	14.5726724203773	19.0025204307645	8.33269686091805	2.38295272282899	1.13037500954709	14.4581073856259	0.779042236309478	7.75987168716108	5.49912166806691	0	2.89467654471855	2.15382265332621	0.626288856640953	20.407851523715	0
374	3_Jul_02	FF	2	54	-3	2.59605399792316	2.65584190817836	10.3181346172	13.1029925422449	0.792976493911073	0	5.45014002957928	1.1926114729853	0.818150350860631	1.50728468485478	6.6333113062085	4.44947921583436	6.09207338179301	44.3909499984266	0
375	3_Jul_04	FF	4	54	-3	6.68115717021166	1.27826941986234	9.42400248408632	24.064586244372	1.88376546084976	0	2.65486725663717	0.382963307974952	0.0362262588624955	0.40366402732495	5.35113595197433	3.51394710966206	0.600320861149925	43.725094447032	0
376	3_Jul_05	FF	5	54	-3	4.6646590124851	2.3213501474371	4.05295187903883	19.8538176799046	1.51828847481021	0	8.64859777903256	1.34261873392308	0.649350649350649	2.57230692013301	7.23382897295941	4.3917435221783	4.73994604429387	38.0105401844532	0
377	3_Jul_06	FF	6	54	-3	6.33305060785977	3.87805107906889	12.2797097351805	15.2341909339365	1.58326265196494	0	2.48327207614739	0.240316652530393	0.442936575252097	0.551314673452078	5.3717839977382	3.4680991423994	0.504193761191217	47.6298181132787	0
378	3_Jul_07	FF	7	54	-3	4.48599911105467	1.00006349609499	9.25455584481554	24.7253793891676	1.60010159375198	0	4.02247761762652	0.736554701885834	0.320655279700298	0	5.91466124833323	4.73363388151629	2.17156644866341	41.0343513873897	0
379	3_Jul_10	FR	10	54	-3	13.240587212359	22.3642172523962	4.61843329154366	2.66105876167752	1.82391717555708	15.1170784971893	0.897804019897278	7.75670319893234	0.00404416225178954	3.30408055971206	7.36441946050876	2.0503902616573	1.55295830468718	17.2443078416306	0
380	3_Jul_11	FR	11	54	-3	17.2837781193237	25.967584183317	13.0711191840156	4.8763448372223	2.46611708816543	0.181640352102836	1.11080061478273	1.7605141819198	6.72069302780495	0.0349308369428531	5.13483303059941	2.64775744026827	0.188626519491407	18.5552605840436	0
381	3_Jul_12	FR	12	54	-3	20.5650060753341	28.8882138517618	11.1026731470231	6.12089914945322	2.41494532199271	0.0303766707168894	0.713851761846902	1.04799513973269	3.14398541919806	2.09599027946537	2.32381530984204	2.32381530984204	0.0151883353584447	19.2132442284326	0
382	3_Jul_13	FR	13	54	-3	17.3182316404823	28.1573498964803	10.2667153818049	3.67799293630496	1.86335403726708	0.121787845573012	0.633296796979661	1.25441480940202	4.89587139203508	4.00682011935209	4.165144318597	2.43575691146024	0.0608939227865059	21.1423699914749	0
383	3_Jul_14	FR	14	54	-3	11.9824608025512	21.5014615997874	10.9699707680043	3.78952963061387	1.53600850385331	9.96811055009301	1.16662237576402	6.17060855700239	3.61679511028435	0.00265745415891576	5.84639914961467	1.33404198777571	1.20116927982992	20.914164230667	0
