sampleID	mouse	group_ID	day	diet	day_of_diet	prop.B_theta	prop.B_intestihominis	prop.R_intestinalis	prop.C_aerofaciens	prop.B_caccae	prop.B_formatexigens	prop.D_piger	prop.B_ovatus	prop.F_prausnitzii	prop.A_muciniphila	prop.B_uniformis	prop.C_symbiosum	prop.E_coli	prop.E_rectale
03NOV_01_pl1	1	FF	25	FF	FF	0.370727862254532	0.246770387438213	0.525312150804061	0.0490380164539632	0.641157252133152	0.0823119469525195	0.723551392987936	0.048251633810247	0.483321298263504	0.98084904374039	0.671975097485422	0.766276626598349	0.522843109286003	0.0108001038033992
24OCT_01_pl1	1	FF	15	FF	FF	0.533147593217311	0.89663423098029	0.294628177667734	0.128765764548492	0.295680352944832	0.605669109653829	0.543757953328472	0.494636455786116	0.57589785970588	0.618882094375117	0.490504173745739	0.229581329957415	0.67703113261261	0.384410603853726
02DEC_01_pl1	1	FF	54	FF	FF	0.500110697320962	0.613998484064425	0.269236337314513	0.0855867415325968	0.743656014564994	0.0367910272339569	0.795539475511785	0.0946967715425837	0.447630664846528	0.744047328085361	0.620994510901983	0.772534968384748	0.918504867363798	0.00563188474881493
25NOV_01_pl2	1	FF	47	FF	FF	0.485826819606692	0.467042742985654	0.367672572328746	0.174113245283664	0.651601307365093	0.0590130070667614	0.934948952306431	0.172543400585479	0.920807977969503	0.690024788784712	0.850329212935312	0.838542438010311	0.51051648582009	0.000578504717031433
22NOV_01_pl2	1	FF	44	FF	FF	0.325683440654405	0.364516343986932	0.108388581322762	0.017885530845727	1	0.0277121172381695	0.40946288321315	0.134201039942121	0.753447037793623	0.927964194781725	0.614493864688513	0.432532339731384	0.190898748906334	0.0143495740473091
25OCT_01_pl1	1	FF	16	FF	FF	0.243030485197283	0.371456773926461	0.291418100543969	0.119273997845925	0.611400496258994	0.331261890873795	0.648892517507259	0.15139848662953	0.524346267943456	0.75835148733114	0.711286793888432	0.50304672988104	1	0.0925498024097238
26NOV_01_pl2	1	FF	48	FF	FF	0.518246160464602	0.372791124646242	0.271065062212194	0.188987187370597	0.769736665791677	0.0496528306513653	0.877445926351345	0.15250718319907	0.55608893814663	0.699900235740505	0.676123163522514	0.761327206951231	0.62096440126508	0.000549960754327887
31OCT_01_pl1	1	FF	22	FF	FF	0.481614366201909	0.3739004781441	1	0.173820658361	0.446031643130565	0.216339344052463	0.594071643028875	0.113361487820032	0.794350370565801	0.865273166056493	0.679716744254263	0.451949886223942	0.567386942468638	0.16638618789923
23NOV_01_pl2	1	FF	45	FF	FF	0.475960268762359	0.564847537571254	0.264752693437806	0.263983371465293	0.888716194478558	0.0981711089328696	0.788791213269619	0.131608188992535	0.631833576074632	0.6891870605642	0.503528479911459	0.758089750135591	0.48697691903808	0.00151198808755962
26OCT_01_pl1	1	FF	17	FF	FF	0.328870638936573	0.343355226315974	0.292366801865188	0.151183009611839	0.636994120853074	0.222045010611363	0.597351303734181	0.0552782679127613	0.448821981706469	0.818220847359542	0.864962413586966	0.394080742681289	0.860879068487446	0.0437015995687646
27NOV_01_pl2	1	FF	49	FF	FF	0.613409624695264	0.664203401326534	0.251144214458481	0.16042737580867	0.788110572841849	0.0545233629994896	0.762909491330843	0.138736190876627	0.636804301378579	0.687558609521979	0.801510475530133	0.786858383248919	0.348110358767976	0.00025410309656366
24NOV_01_pl2	1	FF	46	FF	FF	0.452596345622196	0.290236565193685	0.136659343125616	0.0447097526830705	0.780470136880146	0.0327127128291711	0.431647874969539	0.127022828193076	0.337443644403214	1	0.799792266634214	0.324998103285289	0.191626719352759	0
27OCT_01_pl1	1	FF	18	FF	FF	0.378219143470139	0.524388734835878	0.319248685798645	0.16540653197228	0.543614285800078	0.21449808878209	1	0.0590989941171526	0.976237651792754	0.74186404662718	0.818073533178687	0.856562603929047	0.737011693258807	0.0255003258893349
28NOV_01_pl2	1	FF	50	FF	FF	0.52356579685829	1	0.282897656925269	0.206472858475532	0.622776195318334	0.0465129186609608	0.750219379783012	0.106848853113686	0.876547026133993	0.81963305639192	0.611737577757039	0.828786777667577	0.404199499424005	0
29NOV_01_pl2	1	FF	51	FF	FF	0.531527882114695	0.919571149459457	0.262921928904694	0.166730006536767	0.627315556131142	0.0314429030549494	0.876538424416338	0.152110055875412	0.748802995940294	0.74803656802588	0.768590115430314	0.770381451199944	0.467471076224238	0
30NOV_01_pl2	1	FF	52	FF	FF	0.516517856951792	0.87739310866403	0.200974212265942	0.255584520116375	0.671449781676664	0.0573998922219937	0.976770650220104	0.107937830574195	0.734422480820181	0.737842483085883	0.673363713779256	0.67767281470738	0.481576790754562	0
01DEC_01_pl2	1	FF	53	FF	FF	0.402227300560933	0.88752977214221	0.477107706892465	0.242325150368617	0.634301240485177	0.0730065629941488	0.74039367438764	0.107139514709099	0.441426309322944	0.82934296090071	0.708645828887435	0.6600145820165	0.491767356736273	0.000239478741500621
17OCT_02_pl1	2	FF	8	FF	FR	1	0.387218220281993	1	0.0509245688424033	0.241732626476326	0.507053347744954	0.350244009646676	0.873441213767231	0.799488541170611	0.385557915677619	0.259845209324545	0.239048801380219	0.730447986572503	0.369172158685747
22OCT_02_pl1	2	FF	13	FF	FR	0.751193479262383	0.116083305285874	0	0.0544204297405442	0.146085055367016	0.745344886404612	0.440208818405822	1	0	0.344369287327128	0.279536746747285	0.073368300085613	0.403102741278723	1
15OCT_02_pl1	2	FF	6	FF	FR	0.776614291502258	0.550444463999804	0.0464880061869436	0.0639193051281533	0.250193431124717	0.290524520041671	0.192714744574174	0.883647297549685	0.562778369003981	0.483686803986052	0.328218790856218	0.19490320707079	0.412589074807984	0.89462525605281
28OCT_02_plr	2	FF	19	FF	FF	0.394049503522575	0.661824051821181	0.167367673868105	0.214541732946303	0.927192417071945	0.0760622410803587	0.839406641358971	0.0916664411135178	0.446338948172151	0.709477088325054	1	0.41148791492112	0.385079446418731	0.0267465821713115
25OCT_02_pl1	2	FF	16	FF	FF	0.103217313760058	0.255488880071507	0.00173640143948741	0.100687163233752	0.680901921378763	0.281152149727684	0.185707380888863	0.109204748986602	0.00514791988451094	0.945890688052968	0.61119888876597	0.418405360286947	1	0.0225696170265665
01NOV_02_pl1	2	FF	23	FF	FF	0.301671316275124	0.36445185483025	0.324325683975686	0.160281685912686	0.82806432493306	0.0957378870468141	0.701463672014381	0.0939605971849185	0.613704013206234	0.829722077786191	0.754969848347315	0.571171350649	0.505278309885638	0.0124308118426928
29OCT_02_pl1	2	FF	20	FF	FF	0.285593929035529	0.596582637147503	0.240929690110909	0.102107346689819	0.862186346024334	0.10110990957377	0.83550452360162	0.112994022294877	1	0.683383902150009	0.812266438993596	0.464148195599958	0.838101129316574	0.0379886515136539
26OCT_02_pl1	2	FF	17	FF	FF	0.08785298390992	0.207989135314717	0.2222257330637	0.250046277803218	0.615630931265809	0.255858054273365	0.521819972007943	0.0206589183899772	0.560232975619188	1	0.497226712487269	0.443662904338305	0.616615055574282	0.0567098921113018
02NOV_02_pl1	2	FF	24	FF	FF	0.147642063488096	0.0353699038021073	0	1	0.248745491490427	1	0.0844387548223409	0.0135994192135225	0	0.946821108726223	0.178013964268413	0.219195595841862	0.105210096779014	0
30OCT_02_pl1	2	FF	21	FF	FF	0.4722049535208	0.724667454660927	0.593088237678998	0.0944159016255373	0.815882585034973	0.105424493788365	0.962557711630131	0.150836378117607	0.794630942019977	0.656862052059699	0.948819077434825	0.49768771851891	0.333222077798473	0.122914814117946
27OCT_02_pl1	2	FF	18	FF	FF	0.404084923222209	0.830252875986665	0.15334922216401	0.215115722106805	0.941635072964226	0.165979901882526	0.927879403308591	0.077459003048449	0.653538343665113	0.569855582216791	0.999586164644785	0.404647346327194	0.665350498721604	0.0162947985308494
24OCT_02_pl1	2	FF	15	FF	FF	0.659777925425827	1	0.328844129243224	0.108400427847701	0.368132269094532	0.441794973550658	0.531408399433245	0.719622173244608	0.653445149397877	0.471545025814173	0.533897798613666	0.20754546355447	0.511705665454519	0.398805890910475
31OCT_02_pl1	2	FF	22	FF	FF	0.383814000626119	0.458237547239316	0.406842801646697	0.176077427644737	0.816585670724379	0.12809298959585	0.727625359576261	0.0942911371941308	0.42166895026562	0.788248183066643	0.754266403674197	0.500691368716669	0.527926314595845	0.0174147989314081
25NOV_02_pl2	2	FF	47	FF	FF	0.358156133786289	0.436808928995863	0.237322583659526	0.254268120743789	0.819999187570567	0.053506409642088	0.741865830821959	0.121529921420006	0.324734632569503	0.815452275620467	0.775216305863508	0.647327870927078	0.399178990055544	0.000130591479073998
22NOV_02_pl2	2	FF	44	FF	FF	0.399675812558862	0.545010113862331	0.437515338961182	0.328156247742154	0.828291386493293	0.0957620630991436	0.894773180564678	0.133665457543111	0.663602979401907	0.72513931520604	0.513682465627855	0.898210227022042	0.439131995878634	0.002733596491605
04NOV_02_pl1	2	FF	26	FF	FF	0.280091281440482	0.302104720879711	0.350074139379464	0.140267572564776	0.732188408134105	0.100782221332888	0.709768291603758	0.124785405693967	0.571384801910103	0.856006880453623	0.868839698759387	0.632598970513585	0.381532746105196	0.0379031640105624
29NOV_02_pl2	2	FF	51	FF	FF	0.433072679038717	0.622310855308902	0.202278796214746	0.205958166935137	0.78210647499119	0.0558766052230421	1	0.149607605400212	0.461100494255464	0.802848089036595	0.655949157654374	0.724176886350955	0.343393283975662	0.00221873821022327
26NOV_02_pl2	2	FF	48	FF	FF	0.500425712055702	0.474714629442731	0.151759689856793	0.259868390141068	0.967607282505226	0.0599666390296398	0.816642250547614	0.139603847934594	0.66974820428293	0.592754547025147	0.757302508482084	0.868071851659156	0.620601712022327	0.00102612858562849
23NOV_02_pl2	2	FF	45	FF	FF	0.354702136876282	0.4089595817537	0.650404344223911	0.72313340239684	0.718351310082472	0.158224403482521	0.366182894853369	0.141440546754929	0.259989803071825	0.734314082642428	0.693673219886543	0.483232714366093	0.261809603011455	0.00257652052852149
20NOV_02_pl2	2	FF	42	FF	FF	0.451795505697681	0.505993035083375	0.425180593954242	0.218778145996751	0.827073797987437	0.0728565885869188	0.895897556476838	0.157851503247647	0.722297989223541	0.67975427293498	0.666635352251081	0.918278850580064	0.521628693442715	0.00789318236436904
30NOV_02_pl2	2	FF	52	FF	FF	0.488191708955684	0.694335979540394	0.152689007519298	0.25155394425644	0.862237978507111	0.0462029284825652	0.813121315094496	0.169551888251277	0.554864839176974	0.736317227230092	0.691885631873278	0.721472757446833	0.3475936527577	0.000318000382380829
27NOV_02_pl2	2	FF	49	FF	FF	0.438414186166288	0.608252328979424	0.281916739169862	0.274394595070882	0.964933020448438	0.0510044853237659	0.97039850327932	0.154327222141435	0.565192803740203	0.603596983702532	0.794613421825583	1	0.423983778073568	0.000190098197268212
24NOV_02_pl2	2	FF	46	FF	FF	0.386821924255337	0.508079074687567	0.226387282920519	0.257379824315521	0.967157971704486	0.0572390578428482	0.914289767052741	0.127893348608492	0.694134616838217	0.678273523016398	0.814845523527209	0.791999543756315	0.358489083332818	0.00054615336498586
21NOV_02_pl2	2	FF	43	FF	FF	0.424521721042158	0.337995334825748	0.35557950210562	0.270581705978723	0.817581890517017	0.105363923498712	0.659623571022357	0.121203417593942	0.881636080291217	0.807286501233824	0.527288832483059	0.621812265733258	0.423245623215185	0.0106234424638693
03NOV_02_pl1	2	FF	25	FF	FF	0.238298591264936	0.38032455990063	0.276914293588999	0.145326275380977	0.848013106951687	0.073091828768308	0.65354912277091	0.0979115079033796	0.530209460082678	0.972788739022416	0.525233665307541	0.490105221874762	0.399398202574406	0.0028475565143885
28NOV_02_pl2	2	FF	50	FF	FF	0.532798309621897	0.69211109086261	0.157680525047537	0.182910124159882	0.816812537809205	0.0528704712461596	0.959477960671767	0.141313943026259	0.863982802940656	0.71797609474373	0.716353764766867	0.706958266175431	0.407841471725495	0.000128432119361879
02DEC_02_pl1	2	FF	54	FF	FF	0.491317648721567	0.810853245442971	0.210245627918326	0.0564638911545642	1	0.0408611593211229	0.994193978949851	0.116040998253935	0.4231457465336	0.674280849795739	0.6975580327807	0.796034119097284	0.609760768128353	0.00084370394142079
01DEC_02_pl2	2	FF	53	FF	FF	0.450216614362266	0.535013524065452	0.252980703631972	0.273356221786979	0.960764529808854	0.0516416136507072	0.933617466125206	0.146606128314855	0.490177314780387	0.674225521641975	0.779100679118519	0.810058277573925	0.320225359113596	0
15OCT_03_pl1	3	FF	6	FF	FR	0.892024439279658	0.631266889206805	0	0.333152148280904	0.125823328197142	0.891434702636424	0.215331817713222	1	0	0.329617567540431	0.293551177899354	0.0960252876504826	0.338968352907429	1
22NOV_03_pl2	3	FF	44	FF	FF	0.696428101457816	0.0705476229553039	0	0.75035280081809	0.682609041756591	0.148384785819794	0.77734452272955	0.0211633220986314	0.0023410394696163	0.644037654550972	0.568297523008747	0.571079548227295	0.43232194990944	0.00853836418077138
17OCT_03_pl1	3	FF	8	FF	FR	1	0.307642273953604	0.280084749076374	0.323814536222285	0.129112923504049	0.868448476151434	0.275880148182013	0.975365775757203	0	0.45345542247426	0.218235819377424	0.203343422099276	0.346657769607998	0.55765116372498
29OCT_03_pl1	3	FF	20	FF	FF	0.613603798375701	0.676117931948281	0	0.207850012878504	0.408811727235027	0.216072372672268	0.390773059596447	0.0338781168019998	0.0186204983954677	0.906408593792577	0.599907901752831	0.184006631214165	0.787334183190004	0.0136493172769523
23NOV_03_pl2	3	FF	45	FF	FF	0.393538882458172	0.0278315008047837	0	0.582489217009342	0.603847584489528	0.093902075450063	0.549747447841459	0.0864837589586576	0	0.847734951510435	0.733757012251596	0.399451323003436	0.376409548427972	0.0045487799173817
25OCT_03_pl1	3	FF	16	FF	FF	0.389898374757356	0.999527186761231	0.0811621263401578	0.231778034877814	0.428215123759127	0.32841526045488	0.35319451929091	0.222797047461928	1	0.992167645056989	0.479612068965518	0.118189304888077	0.368579418362714	0.0498940274514023
22OCT_03_pl1	3	FF	13	FF	FR	0.66453140385518	0.684434482513254	1	0.23670749279539	0.0786951402988145	1	0.209150776851167	0.664359333619924	0	0.446755115958177	0.271843964752826	0.16656836039852	0.717376009337767	0.610264426077724
30OCT_03_pl1	3	FF	21	FF	FF	0.626733620036182	0.787304172888236	0	0.383968997515657	0.579863449934091	0.239681420919087	0.861625831404605	0.0575840034973658	0	0.76627378968158	0.655556157966646	0.302776097288694	0.278869727621334	0.00213029976556907
24NOV_03_pl2	3	FF	46	FF	FF	0.192601484994666	0.587185058610918	0.00044878682703316	0.85237921082567	0.454480446676009	0.0757641921397382	0.725661103186218	0.127458364233888	0	0.85208123144541	0.886846758116577	0.407802094962216	0.389240204982955	0.0116563333598532
26OCT_03_pl1	3	FF	17	FF	FF	0.441710483245338	0.471812726581122	0	0.315626528330889	0.410190102843085	0.376383357786629	0.280920742267225	0.0901860457575752	0	0.945371672092693	0.692937095916034	0.220409332437735	0.592942904772504	0.00653305695503104
24OCT_03_pl1	3	FF	15	FF	FF	0.647370700668569	0.523239347949448	0	0.160852567386354	0.230318996488679	0.678712802123599	0.279219001374712	0.750745957984496	0	0.704135200065179	0.271549199531433	0.0406362310287308	0.345773225449006	0.578510168740765
31OCT_03_pl1	3	FF	22	FF	FF	0.779545483816431	0.335361881520636	0	0.170821094668265	0.909463716796007	0.0577121115465235	0.939253146702001	0.03161627762368	0.00722174300979786	0.406847044966294	0.888742691852027	0.305849248462988	0.370862445474408	0
28OCT_03_plr	3	FF	19	FF	FF	0.514252701870717	0.908390764704914	0.0002751597948878	0.38368319058471	0.52412225551412	0.187997885260851	0.3863303526906	0.0354022383070596	0	0.983118368261367	0.534194274310173	0.171245375762002	0.440631702124757	0.00340843622784876
02DEC_03_pl1	3	FF	54	FF	FF	0.39151168584049	1	0	0.629941696103183	0.424755995694411	0.139522232734153	0.46499859709729	0.0875464040551303	0	0.940844942984373	0.510775724530182	0.397294931482806	0.629050548869642	0.00329939885094541
04NOV_03_pl1	3	FF	26	FF	FF	0.254036347120636	0.284123418389878	0	0.368483819834908	0.45578513814536	0.0882565448418871	0.39490271144815	0.111528674004508	0	0.985014139224476	0.48808469912669	0.397255470074009	0.827813803551581	0.00183616185567493
01NOV_03_pl1	3	FF	23	FF	FF	0.772285515433861	0.246281151286993	0	0.155207476385692	1	0.0639300799856208	1	0.0137672189542435	0	0.299297595675954	1	0.181975126093458	0.414973107303561	0.000509313377492147
26NOV_03_pl2	3	FF	48	FF	FF	0.204578610030685	0.725649740442012	0.000863342645436123	1	0.478117292014981	0.0947899863034552	0.743941579362974	0.15592091821506	0.0144716212533579	0.785888616059855	0.796199940297113	0.503931824583662	0.426113963761349	0.0144890858594987
25NOV_03_pl2	3	FF	47	FF	FF	0.33036624768466	0.254894893946888	0	0.31963337570817	0.428609524083646	0.0983834880196991	0.33546261057058	0.108915164408985	0	1	0.464327528648547	0.28340828279361	0.909866678818143	0.00590381943980549
20NOV_03_pl2	3	FF	42	FF	FF	0.513447267667886	0.300778751543537	0	0.422346184571285	0.806668429367506	0.109454077676747	0.649349720432495	0.0690739167870981	0	0.800465373536327	0.216439278104006	0.349321003947105	0.523568530385316	0.00499324200972291
02NOV_03_pl1	3	FF	24	FF	FF	0.731069327394865	0.490823211025174	0	0.11709127751279	0.56865480427767	0.0807114086344814	0.589040211006412	0.0204482889289315	0	0.930258376248282	0.553859000178922	0.370634621352938	0.279763394621006	0
27NOV_03_pl2	3	FF	49	FF	FF	0.509774687530481	0.535349856605981	0.00149958354505008	0.653954486343555	0.697815143723982	0.0984509921404153	0.83793745497584	0.0647888536159871	0	0.551655160444456	0.927441056502796	0.520845722373471	0.342186768705108	0.00459394455578076
01DEC_03_pl2	3	FF	53	FF	FF	0.355082541531431	0.295974342369014	0	0.885925510792289	0.589326321603589	0.223917568692757	0.591051016974547	0.100539605577304	0	0.76497610278688	0.471434733875617	0.70493594848773	0.534352902514717	0.00981484621050677
21NOV_03_pl2	3	FF	43	FF	FF	0.798585340792725	0.104334904666245	0	0.409597515500419	0.89599030941028	0.0651942423587603	0.375129107839069	0.00692342171865402	0	0.407729617468397	0.289895673457854	1	1	0.000680344060044073
03NOV_03_pl1	3	FF	25	FF	FF	0.423203159461513	0.66174760754852	0	0.406864667395927	0.409268135258674	0.0977595921652808	0.457954510377514	0.0640710538447968	0	0.93151587784634	0.765037228333782	0.498264834417141	0.490607105695418	0.00760280379843726
28NOV_03_pl2	3	FF	50	FF	FF	0.415402338163433	0.365328388702355	0	0.323973795828014	0.760629678340769	0.129466191543035	0.554702885632969	0.0694661691266387	0	0.748757996264414	0.719094969542604	0.453895528532941	0.283135506183505	0.00339905830871406
29NOV_03_pl2	3	FF	51	FF	FF	0.315625810434581	0.713301541752376	0.00177808031776111	0.57297188477451	0.650701174663694	0.103683814618246	0.943260858604444	0.0399168904140679	0.00993491404319175	0.704783214926604	0.506582413678929	0.804577461883697	0.505047850815868	0.00378929663678724
30NOV_03_pl2	3	FF	52	FF	FF	0.412145674753723	0.602747949628028	0	0.891553285473326	0.450819244462138	0.157342988630212	0.417247912983344	0.132945914982336	0.00268151685322522	0.927679175330476	0.542699602525926	0.454640029762748	0.453115752517715	0.00709541852328568
27OCT_03_pl1	3	FF	18	FF	FF	0.253270423436284	0.522403947778614	0.00145581618845227	0.447506237859861	0.473968547168407	0.27337559022788	0.315584256714079	0.0235867140172245	0	0.999727093421154	0.572731323926534	0.252630683892617	0.695786456884741	0.00756237829681957
29OCT_04_pl1	4	FF	20	FF	FF	0.388718690222144	0.798231962981978	0.00241825784674292	0.301602344978783	0.602623993725294	0.22014652014652	0.432001912296109	0.0415966417281538	0.125871466599062	0.699650611766079	0.683908573633303	0.576531333245532	0.568650833097038	0.0435360460840333
28OCT_04_plr	4	FF	19	FF	FF	0.407212103252032	1	0.000422659982733643	0.493508997756085	0.60982293472101	0.169062291965196	0.27960764502461	0.0668493275916051	0	0.666369021287128	0.830249028570174	0.322449285458175	0.537562835896729	0.046571811327768
22NOV_04_pl2	4	FF	44	FF	FF	0.247655568335234	0.943813285359524	0	1	0.462490496166132	0.103896703710892	0.604117949126224	0.0853345785308817	0	0.681883002165319	0.800537260817376	0.746613434732625	0.548720287981177	0.0222686785802436
30OCT_04_pl1	4	FF	21	FF	FF	0.295476222623149	0.280940009133695	0	0.487066678644453	0.480174524685539	0.254992878140436	0.318959526923097	0.0376989702723861	0	0.732064948638523	0.944891804791203	0.340901669678037	0.612933773279406	0.0939421395105459
26NOV_04_pl2	4	FF	48	FF	FF	0.218804545756565	0.628258343159991	0.00108262224875116	0.685592979496257	0.575582190878378	0.0751148274502613	0.645810920495729	0.145464521749542	0	0.661194512070635	0.829538593807334	0.609019145736732	0.475604274991007	0.0169074351570272
23NOV_04_pl2	4	FF	45	FF	FF	0.187484070319638	0.464804461321456	0	0.650459268472158	0.639939660554464	0.0767128918503775	0.64040653759305	0.10089250195954	0	0.660601374961692	0.973268727772297	0.300270175669686	0.422137953966918	0.00948852649878467
01NOV_04_pl1	4	FF	23	FF	FF	0.329990780718333	0.224483499956617	0.00191657988275616	0.0515158717067827	1	0.0597949057368267	0.557730607683665	0.00746428074637842	0	0.470507502236321	0.854038160386712	0.694140826784792	0.665387701340467	0
27NOV_04_pl2	4	FF	49	FF	FF	0.181253011916524	0.501377460150386	0	0.815285118496621	0.666874777821245	0.0709539229575658	0.811354805114675	0.125798409325276	0	0.512141243059331	1	0.783835170504916	0.484225946708069	0.0142572165263948
24NOV_04_pl2	4	FF	46	FF	FF	0.27686403539645	0.264045302168013	0	0.626145858278727	0.55714782583735	0.163147714081788	0.38511061301403	0.0589381143374396	0	0.806883787439086	0.662403557639718	0.604635688144616	0.479323311147018	0.0038710750461853
02NOV_04_pl1	4	FF	24	FF	FF	0.534168798583301	0.338573457059788	0.0028139064182853	0.178498997245408	0.560350981565545	0.138892237063199	0.294858984986569	0.0365299801121307	0.14646516219068	0.813675551596519	0.465895511525856	0.469599904246383	0.732392851184319	0.0164794115722204
31OCT_04_pl1	4	FF	22	FF	FF	0.302297041696963	0.901745229381873	0	0.192181049471538	0.673697711977914	0.145456850451779	0.612361182376727	0.0488125059976968	0	0.555133823552734	0.771275767986791	1	0.774728861164291	0.00150566201603555
25NOV_04_pl2	4	FF	47	FF	FF	0.18109142540472	0.281517091374783	0	0.589451595232021	0.593233519537184	0.0815978685105093	0.598354562863322	0.0956730417336136	0.0533390078423919	0.708020794852033	0.824848256260055	0.602976917442643	0.532580598447916	0.0142255316570287
15OCT_04_pl1	4	FF	6	FF	FR	1	0.799884038796085	0.00168433067328882	0.39840442873639	0.175247079988497	1	0.153635590096561	1	0	0.291642043634816	0.196489776554991	0.164040482495639	0.49305781511479	0.507455413052309
03NOV_04_pl1	4	FF	25	FF	FF	0.499012348322672	0.21673269995643	0	0.148248854646429	0.693237711224593	0.114654646143112	0.652792444531234	0.0639291576526831	0	0.649802864403962	0.662432760380485	0.909249417930862	0.423459584778185	0
29NOV_04_pl2	4	FF	51	FF	FF	0.195743590564039	0.665811305533999	0.00202580024277447	0.833472684469452	0.509546801895073	0.0977908476800798	1	0.107240778830401	0.070295908254283	0.642345495804332	0.757580072037861	0.865914247396402	0.498281291811999	0.00995984461442195
25OCT_04_pl1	4	FF	16	FF	FF	0.246825949612102	0.382237463840467	0	0.230886922717192	0.278267056317724	0.355213798926482	0.0242788598357193	0.0970883196774278	0	1	0.381861957339104	0.422713592938125	1	0.0389320010920341
17OCT_04_pl1	4	FF	8	FF	FR	0.95369850256401	0.679054614420133	0.0420283460410799	0.227901178827383	0.112360413846677	0.716880604425997	0.188017682748459	0.730049504716015	0	0.351011373862738	0.181688482278613	0.228946425990053	0.815382208344106	1
04NOV_04_pl1	4	FF	26	FF	FF	0.330880637371871	0.476353863599234	0.00274458871427922	0.19328257025746	0.513777876979327	0.0996860375570166	0.481635729733024	0.072150955432138	1	0.749155778084417	0.825887868502875	0.686351590057817	0.543090742060714	0.0309562897476151
30NOV_04_pl2	4	FF	52	FF	FF	0.180533673951225	0.496763089867456	0	0.637201608771814	0.628987275780615	0.0636658834400695	0.697141040300236	0.125211875167154	0	0.654166510838818	0.865955540854491	0.829974301453885	0.350794062229379	0.00290507772045569
26OCT_04_pl1	4	FF	17	FF	FF	0.491380966141612	0.66589428800314	0	0.547386039172623	0.575391702491862	0.311741632611406	0.404885745830944	0.17304032101639	0	0.633804394407562	0.652614270265582	0.244016713997495	0.503651863293193	0.106952089655011
22OCT_04_pl1	4	FF	13	FF	FR	0.667500334556409	0.839001875069771	1	0.393686394271874	0.0950665817160469	0.74731110392875	0.223092860332539	0.540036903693974	0	0.424807562147962	0.322123174330468	0.158699449443916	0.732270869111713	0.829916806199299
20NOV_04_pl2	4	FF	42	FF	FF	0.165650875392059	0.43261735719798	0.000484836276104744	0.385745568577903	0.616670037584947	0.114463105292475	0.775529541305536	0.0802500067025553	0.151415747206431	0.665371494778658	0.874942271768481	0.528264997505973	0.564257015129234	0.00441685033463118
21NOV_04_pl2	4	FF	43	FF	FF	0.171221771141558	0.388194759606923	0	0.706446835048332	0.542767137166134	0.154910260643079	0.485635821416866	0.0579955935835514	0	0.759146528646494	0.691617846843817	0.64851579072188	0.660508441057	0.00646998038995407
28NOV_04_pl2	4	FF	50	FF	FF	0.234881925054705	0.537910730236521	0.00146428730834148	0.388076496408654	0.667666323531628	0.0618778748067254	0.789601407347244	0.133857141591965	0	0.59063384691127	0.955758610272264	0.741646273740975	0.354290547774828	0.00936950398538769
24OCT_04_pl1	4	FF	15	FF	FF	0.625641276914722	0.707873105191316	0	0.220736981145731	0.257967857305227	0.664200861359996	0.336337131070875	0.698680776118397	0	0.495133641565133	0.348858017451273	0.252914840033579	0.491720150525209	0.560675297199541
02DEC_04_pl1	4	FF	54	FF	FF	0.217901574286638	0.438699201515049	0	0.402701700347417	0.558360097862528	0.0447652766089169	0.627332497100854	0.120749168297949	0	0.650569373206355	0.673000836145789	0.715630735572786	0.981399146044224	0.0124570213113289
15OCT_05_pl1	5	FR	6	FR	FR	1	0.608999790525399	0.712503332257658	0.2827353917636	1	0.761934213944727	0.651555630290107	1	0	0.637504679947997	0.29611699232877	0.840354380191838	0.287661835349014	0.859249076236929
31OCT_05_pl1	5	FR	22	FR	FR	0.650859626596717	0.58170205012287	0.651684463747293	0.671376374363102	0.539219736897303	0.944969399981735	0.882808646452924	0.651472443212855	0.527402440450664	0.786237536350134	0.675968783054013	0.431294199482165	0.909706859866824	0.742631935479968
28OCT_05_plr	5	FR	19	FR	FR	0.705815567974372	0.721275778792128	0.928912948319306	0.599158474602064	0.655569765201759	0.946676805725031	0.665919531082777	0.945308513073588	0.300566478233874	0.74771839832339	0.622515489776883	0.662949637658381	0.422442163600993	0.610591355746017
25OCT_05_pl1	5	FR	16	FR	FR	0.772906124119893	0.40700969439304	0.691733170043197	0.427473624531651	0.787082704130655	0.853525834785395	1	0.730734902256439	0.375318929352966	0.802050942806007	0.931578663248262	0.250386003466927	0.659680236602243	0.574036727676136
17OCT_05_pl1	5	FR	8	FR	FR	0.858437031154552	0.435924020456293	0.745483568216685	0.257049555823815	0.826734886188405	0.766391323645576	0.843997164498179	0.867314640455357	0	0.766849368656686	0.314212613737655	1	0.915758562431812	0.686881103445742
01NOV_05_pl1	5	FR	23	FR	FR	0.771522269202422	0.660721443730695	1	0.333348568464555	0.594396504358408	0.687758237313479	0.788890916367529	0.731370869110222	0.385716175283503	0.625683510555377	0.735939434694572	0.68379353486322	0.703573476569521	0.942582159755614
29OCT_05_pl1	5	FR	20	FR	FR	0.795628310985999	0.74407720733057	0.943980694488593	0.230431066280786	0.593784412737633	0.793080446648733	0.646292544155869	0.771997343559675	0.504017555148575	0.701912119307131	0.720837966299574	0.572416302765646	0.769781834464639	0.702048351248111
