group_ID	day	N	avg.B_theta	sd.B_theta	med.B_theta	lq.B_theta	hq.B_theta	avg.B_intestihominis	sd.B_intestihominis	med.B_intestihominis	lq.B_intestihominis	hq.B_intestihominis	avg.R_intestinalis	sd.R_intestinalis	med.R_intestinalis	lq.R_intestinalis	hq.R_intestinalis	avg.C_aerofaciens	sd.C_aerofaciens	med.C_aerofaciens	lq.C_aerofaciens	hq.C_aerofaciens	avg.B_caccae	sd.B_caccae	med.B_caccae	lq.B_caccae	hq.B_caccae	avg.B_formatexigens	sd.B_formatexigens	med.B_formatexigens	lq.B_formatexigens	hq.B_formatexigens	avg.D_piger	sd.D_piger	med.D_piger	lq.D_piger	hq.D_piger	avg.B_ovatus	sd.B_ovatus	med.B_ovatus	lq.B_ovatus	hq.B_ovatus	avg.F_prausnitzii	sd.F_prausnitzii	med.F_prausnitzii	lq.F_prausnitzii	hq.F_prausnitzii	avg.A_muciniphila	sd.A_muciniphila	med.A_muciniphila	lq.A_muciniphila	hq.A_muciniphila	avg.B_uniformis	sd.B_uniformis	med.B_uniformis	lq.B_uniformis	hq.B_uniformis	avg.C_symbiosum	sd.C_symbiosum	med.C_symbiosum	lq.C_symbiosum	hq.C_symbiosum	avg.E_coli	sd.E_coli	med.E_coli	lq.E_coli	hq.E_coli	avg.E_rectale	sd.E_rectale	med.E_rectale	lq.E_rectale	hq.E_rectale
4_pre_FF	13	3	-2.19380427684303	5.40498222660824	-4.9981927030048	-5.30920185331045	-0.480600913456499	0.857656783950296	1.17127062357661	0.66461044528859	0.229756366260262	1.38903403230948	2.77586270406647	2.55281238469893	2.04925689761885	1.3571902266632	3.83123227824593	-0.128866253837126	0.317180483746925	-0.254516876897055	-0.309244006154473	-0.0113138130497424	-1.09518710755423	0.415100010945776	-0.94207041620527	-1.25358309723755	-0.86023277219644	-1.04612124152048	2.97276653323821	0.23127631503124	-2.10640336777243	0.65285966300733	-0.216799140316883	0.34865715370084	-0.12141655251424	-0.36231880289331	-0.023588183839135	-6.5941715145706	5.41440392154897	-5.189500877426	-8.88099291546565	-3.60501479510325	-0.0963962632931337	2.28703022434913	0	-1.2150502402796	1.0704558453399	1.8639665239348	4.50545325743765	2.0203614297864	-0.348643241504801	4.1547737423002	2.37866749380908	0.88677370207266	2.25233987621969	1.90708598757575	2.78708519124771	0.226029019070556	0.471185868726474	0.308662983430315	0.0138276575462226	0.47954736277477	-0.37010395618441	3.70004550607795	-1.72981442975858	-2.46386504145039	1.04380189229448	3.63926722928864	4.54668313427658	3.973163415196	1.45400194927309	5.99148060225787
FF	13	4	-4.84725043194302	0.625851084247821	-4.9649992555541	-5.20939624637962	-4.6028534411175	0.134601874897347	0.771199538508884	0.221055028983419	-0.202945147816726	0.558602051697492	1.85921919895664	4.10281476383821	2.54072589560817	-0.759025123009119	5.15897021757392	0.180217483314545	0.52978382018153	0.132020054591316	-0.0528867893149456	0.365124327220807	-1.27147831678593	0.708556765927415	-1.29005360357364	-1.85425596205443	-0.707275958305138	2.24191797343227	1.77974979938131	2.01744236241626	1.22955765361409	3.02980268223445	-0.0610643770286725	0.574113456575127	-0.08805359183138	-0.519803125242772	0.37068515638272	-3.20446815618207	4.1200353994311	-4.27198030114375	-5.4437450802577	-2.03270337706812	-0.405680491144783	1.43246936355638	0	-0.617327835442438	0.211647344297654	1.33855559850553	3.01488474435677	1.74222563130785	-0.746047148685873	3.82682837849925	1.6654956507874	1.21846818195227	1.8329725614066	0.821891607111952	2.67657660508205	-0.482013806642345	0.340285808271971	-0.35980229438957	-0.538701236037888	-0.303114864994028	0.276123685062945	4.35424891354985	-0.261240062655181	-1.93885088008713	1.9537345024949	2.57582411477018	6.22329547296465	0.406880359294945	-0.639277824294425	3.62198229835955
FR	13	4	-2.59551039185612	0.746370856100825	-2.41289942578805	-2.96232502864897	-2.0460847889952	-0.23052309162448	0.849138451828367	-0.111635640593398	-0.728412633639958	0.38625390142208	1.63645564956501	1.86918514229639	1.29475560286599	0.18655026764826	2.74466098478275	0.37891014207416	0.470161254494545	0.262926448717745	0.1783086027284	0.463527988063505	-0.78577096686686	0.797982322635532	-0.486788981549585	-0.877177345827272	-0.395382602589173	0.74382043805522	0.95413516256474	0.42391209643676	0.0672079382457071	1.10052459624627	-0.49208872019538	0.343372108212297	-0.49014287463243	-0.716645450084387	-0.265586144743423	-1.82571749936453	1.93836693214866	-1.9854009591269	-2.95808240081395	-0.853036057677476	0.485545788450048	0.968158882972583	0.00220118864186661	0	0.487746977091915	-1.92293176021915	1.31177245151414	-2.24078346473295	-2.7126190306781	-1.451096194274	2.44922123472411	1.85460749427164	3.11118244876979	2.25467310769502	3.30573057579888	-0.281328318060885	0.197293631400279	-0.277864751494334	-0.351215213005001	-0.207977856550217	0.0256678857961927	1.77488248275322	0.820797570456445	-0.143656446484507	0.990121902737146	2.41424960952268	5.58112141278444	0.271028460328251	-1.20745201566647	3.8927300855174
pre	13	3	-2.33932294328053	2.82706159579223	-3.9282173893683	-3.9713378424091	-1.50175526719585	-0.00888310444729738	0.54978837138747	0.00154927270614791	-0.281132076396591	0.268582056078719	0.264565009424487	0.594797731481882	0.0122443981878291	-0.0751173275928204	0.478087040823466	0.153798944257843	0.616675318055417	0.03367595953644	-0.18015049964649	0.427686895801475	-1.17459552348274	0.842722497870798	-0.73770025724728	-1.44187638922324	-0.68886702462451	-0.20618160091726	1.9047845977561	-0.25356155608916	-1.17019788715818	0.73414470773771	0.154219161058717	0.147259738717858	0.08904609700671	0.069918938712545	0.205932851378885	-4.41044882029067	2.75007096590569	-3.578398834	-5.52943104231645	-2.87544160511955	0.175621666353721	1.62003249822948	0.0017688840445044	-0.674352022472453	0.938668964025287	0.531660668646799	3.69839542805607	-0.905414524366499	-1.5689610454083	1.91374478619525	1.57039396946105	1.51362601526819	0.76087649047569	0.697273442018695	2.03875575741072	-0.104988083317194	0.269419155293759	-0.15875342967832	-0.251111979883536	0.0142531400685854	3.03060608415215	4.48950484371216	5.19828517411483	1.53343725729758	5.61161445598805	2.3635545723809	1.87356098586545	3.3368903440663	1.77027422627395	3.44350280433055
1_FR_FF	15	3	-1.18527097695073	1.00011769322935	-1.658870748733	-1.7597446097854	-0.8475972300072	0.672326269372467	0.343813426988774	0.72848197347638	0.51618692471575	0.85654346608114	0.0427071714490324	3.07820645363249	0	-1.50696174649987	1.57102250367342	0.474046463539874	1.31662071177258	1.20469805255349	0.0794093325860101	1.23400938900055	-0.188278242373823	0.173831990156436	-0.15369351036736	-0.26524818378195	-0.0940159349624647	-0.552607141116119	0.440439699200761	-0.41126654532852	-0.728816464809644	-0.305727519528794	-0.531749152440293	0.67043618787938	-0.65630433077329	-0.89373881512013	-0.232037078926955	-0.157556767847966	3.9837881290066	0.4216780955622	-1.9887878470509	1.96329174306005	0.286831396027716	0.485746666568592	0.0128196910454458	0.0064098455227229	0.430247094041575	2.40482581114883	2.24218541675675	3.2852759878499	1.57066122644895	3.67921548419925	0.55656699306103	1.16019608478394	1.03548887467043	0.13453406292889	1.21806086399787	-0.252658593197588	0.475316544935105	-0.507302949836756	-0.526850562879047	-0.105788801835713	-1.13675044608174	2.5142359744954	0.0987750116462403	-1.96546415107541	0.30972598777592	-0.432432784590657	6.93672227932415	0.1323305664082	-3.7509709011269	3.16848700744502
1_pre_FF	15	3	-2.7146331881417	2.93166047746678	-1.5565434674889	-3.80249544501491	-1.0477260709421	1.89001209316012	0.617663058519445	2.0892538248619	1.64328639712277	2.23635865504836	-0.694500375969277	1.37138274767431	-0.27945474740124	-1.2524589785885	0.07098104093397	0.0167756418515467	0.14791436326621	0.0781190578091302	-0.0369109603770149	0.1011339520589	4.07236483405961	0.980032947089646	4.52720351455238	3.73738031310526	4.63476869526034	-2.77993805056471	1.20352774108175	-2.33669792036677	-3.23946402945714	-2.0987920065733	0.656768226836197	0.813779494420136	0.79893584182556	0.290104231051075	1.094516030116	-1.87144041564133	3.33081195357921	-1.7601523843295	-3.50832705354325	-0.178909762083499	-1.93300306078917	0.312403584151717	-1.81285120938187	-2.05024769097144	-1.75568250490325	10.1730752952957	2.60369680542331	10.3322059116176	8.91283437845685	11.5128815202955	2.17775726158266	1.10268033243921	2.12827807668126	1.61446374712484	2.71631118358978	0.140308241392738	0.555209182399088	0.060378392796683	-0.155112803156156	0.395764361643604	-2.14208423800854	1.75861622407996	-2.21317454309436	-3.03862593213595	-1.28108769642404	-6.99146226506384	1.34078236209815	-6.59748943194278	-7.54129119846652	-6.24464691510064
4_FR_FF	15	3	-0.4773496897135	0.742428910325212	-0.639827393400401	-0.88245554670645	-0.153482684564	0.596683864266607	0.622307874307556	0.417728097847318	0.250594538692329	0.85329530663124	2.45433519350888	6.08640402503769	5.29980881630262	0.38308909785774	5.94831810055689	-0.422496401458373	0.819038383607755	-0.72182689059208	-0.885795501551995	-0.108862545931604	0.49056126650833	0.394261733863341	0.65448262249252	0.34763289406161	0.715450316947145	1.40888854803481	2.36563695748207	0.56780951925445	0.0732657612180745	2.32397182046136	1.26364522940571	1.21642806468126	0.652481222958	0.56323297307906	1.6584754825085	1.59259086859457	1.73635319554923	0.820271627093801	0.59832995172725	2.2006921647115	0.0003189014355675	0.00461561176446659	0	-0.002064494818118	0.00254284697146925	-0.654171895669799	5.49637511413236	1.5103035439757	-2.69648214977685	2.47037607826	0.83174437502578	0.705774248068794	1.03257808337929	0.53994890760826	1.22395669662006	0.129658536614717	0.327732118854522	0.09875073897324	-0.0413870222394249	0.28525019664812	-1.28109980600646	1.42156730894867	-1.88564060660127	-2.0930586265683	-0.771411385742025	-5.93330899054676	8.73097094859098	-9.94617591770014	-10.941289384958	-2.93176205971222
4_pre_FF	15	3	-1.9961137392508	4.64702410916312	0.6713006355443	-3.34535218747345	0.6868318963694	0.362031947120022	1.03346500635235	0.808827295372607	-0.0054169897185114	0.952878558084849	-1.48542067932543	2.25686168716022	-2.52077553458992	-2.77980935786222	-0.70870942842089	0.570467916550306	0.688938673676297	0.559356055230885	0.223254220281292	0.912125682159609	4.93738561141228	0.377307445236045	5.07988785162454	4.79473418060462	5.15128816232607	-3.52485592750947	1.21980052482836	-3.75176850606967	-4.18351769216918	-2.97965045212985	0.0945778673987266	0.948875820216062	0.57359984999076	-0.21235996281386	0.64102668890733	-0.573549639104333	2.14511755615863	-0.237041858007	-1.55203753641005	0.57319214875005	0.043080067365179	1.89662497156261	0	-0.915818944339386	0.980439045387155	7.5368383474173	8.08116333871845	3.0233093142902	2.8719944868632	9.94491769140785	1.88546924882997	1.9896369919147	3.00929862211462	1.29875571353379	3.03409747076847	-0.192734643003691	0.824730931706448	-0.162246066405891	-0.597266579489192	0.227041581780709	-2.57465686535751	4.3134614617572	-0.48588820157883	-4.01038029284229	-0.0945491059833952	-5.08251951254249	4.07865510239608	-2.83766907961333	-6.31406402287331	-2.72854978574709
FF	15	4	-1.01924029473372	0.64928857004944	-1.08593814253925	-1.51263246333255	-0.59254597394042	1.05974907979418	1.68330626720129	0.91347570077635	-0.363629296480625	2.33685407705115	-2.77110814312088	4.17298610378447	-2.51862173939861	-5.99644086186902	0.706710979349532	0.300369353910292	1.11340522684869	0.339892076427241	-0.497137172511005	1.13739860284854	5.16325821361823	0.458747469581397	5.33373987101688	5.07929751183423	5.41770057280088	-3.59867655570426	1.9752813256702	-3.78671852316188	-4.35581680971073	-3.0295782691554	0.986196723865265	0.542590166427357	0.82655807447613	0.617610750834365	1.19514404750703	-0.923788489197874	4.71657043188223	-1.0050832976746	-4.40163206375962	2.47276027688715	0.774843844470626	0.973073124942547	0.540567835722321	0	1.31541168019295	7.24729720408302	3.18691849548898	6.877585370383	5.78092181868357	8.34396075578245	1.22153636021382	1.63769191896363	0.629451626952615	0.386239818171613	1.46474816899482	0.115425484265924	0.855012766022781	0.395989561896191	-0.080621604316428	0.592036650478543	-2.288030126218	3.1572413594681	-2.28709802402712	-3.94081400750327	-0.634314142741852	-6.2678326552466	5.06445509383468	-6.67900297372165	-10.1791192783727	-2.76771635059559
FR	15	4	-0.318387631707575	1.25479726377751	-0.2263382369626	-0.849563299157876	0.304837430487701	0.368082047030891	0.652049146461448	0.172087546551175	0.0610623290474725	0.479107264534593	0.60678418439569	2.04234556109556	0.46859715968775	-0.82524078910769	1.90062213319113	0.00495771482249752	0.152147159845378	-0.03234415126034	-0.0697814787656973	0.0423950423278549	-0.0742555442391199	0.559528351395265	-0.181523987375335	-0.421184947432297	0.165405415817843	-0.197705216614445	2.66336235419199	-1.04987947472603	-1.65401274749963	0.40642805615915	-0.0767398337115475	0.0666868617077803	-0.093783793006645	-0.126746983078165	-0.0437766436400275	0.7489297556489	0.7686762161359	0.96871995047335	0.422045332506601	1.29560437361565	0.196555841942149	0.976661613242906	-0.00220118864186661	-0.195139642630247	0.38949429593053	2.27665888192125	2.66622480085532	3.0165705062016	1.41918530644477	3.87404408167808	0.85160156493842	1.19339654639525	0.957900107426275	-0.0308101063483548	1.84031177871305	-0.295021896926336	0.316737156614145	-0.377023009178284	-0.533064479405553	-0.138980426699067	-1.63443725873704	2.33273445700886	-0.818237787621606	-2.37050889693091	-0.0821661494277282	-2.45702260876373	1.3519103929882	-2.58489219714655	-3.52050282252062	-1.52141198338965
pre	15	3	-2.67113694858074	1.60899864074006	-1.7565675356028	-3.14277109742976	-1.74221809324275	0.582962174058358	0.424492782990642	0.453740073016715	0.345918792465192	0.755394505130702	-0.122407774059627	0.768167643659445	-0.0122443981878291	-0.475977003340766	0.286243143157411	0.65171311538981	0.407606057416103	0.72340867586794	0.4682123868563	0.871061624162385	4.85685873604649	0.953846673326321	4.33878182936414	4.30647114655698	5.14820787219483	-3.85128255136557	1.50417138757398	-3.51692388675847	-4.50571130906035	-3.02967446136723	0.976076155542607	1.02478291996617	0.69318297012882	0.40781928813862	1.4028864302397	0.365027003782667	1.47809250458773	0.196094721201	-0.41262327244145	1.05821113871595	-0.808692265145565	0.962341626094845	-0.54438555233671	-1.20997729817139	-0.275253875715312	4.89730675148863	0.767666086348139	5.1261504653632	4.58369624850605	5.3253391114085	1.33654042829141	0.71781125543257	1.45320281273304	1.01037328791812	1.72103876088552	0.630427315065387	0.723360593511457	0.43435884061963	0.229835733060475	0.93298465984742	-2.37737505600058	2.16714416612763	-3.10093130027073	-3.59555187943378	-1.52097635470245	-4.46601708451329	1.52930032905735	-5.24653743791698	-5.34704995021259	-3.97524439551584
