mouse	sampleID	plate	sampleID2	group_ID	group_sort	day	diet	day_of_diet	B_theta	B_ovatus	B_uniformis	B_caccae	B_intestihominis	E_rectale	B_formatexigens	R_intestinalis	F_prausnitzii	E_coli	D_piger	C_aerofaciens	A_muciniphila	C_symbiosum	N	mean.B_theta	max.B_theta	mean.B_intestihominis	max.B_intestihominis	max.R_intestinalis	mean.R_intestinalis	max.C_aerofaciens	mean.C_aerofaciens	max.B_caccae	mean.B_caccae	max.B_formatexigens	mean.B_formatexigens	max.D_piger	mean.D_piger	max.B_ovatus	mean.B_ovatus	max.F_prausnitzii	mean.F_prausnitzii	max.A_muciniphila	mean.A_muciniphila	max.B_uniformis	mean.B_uniformis	max.C_symbiosum	mean.C_symbiosum	max.E_coli	mean.E_coli	max.E_rectale	mean.E_rectale
5	15OCT_05_pl1	1	15OCT05_pl1	FR	2	6	FR	FR	18.4764346980281	21.4475196745955	3.01087629321779	4.24882836678751	1.37943231054912	16.2348571933858	9.58528605535414	3.61216730038023	0	2.57759306746839	1.436908656822	0.848881421876382	16.0491643823503	1.09205057918472	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	31OCT_05_pl1	1	31OCT05_pl1	FR	2	22	FR	FR	12.0255653883972	13.9724680432645	6.87315634218289	2.29105211406096	1.31760078662734	14.031465093412	11.8879056047198	3.30383480825959	1.82890855457227	8.15142576204523	1.94690265486726	2.015732546706	19.7935103244838	0.56047197640118	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	28OCT_05_plr	r	28OCT_05_plr	FR	2	19	FR	FR	13.0409552505301	20.2745229327084	6.32965070862627	2.78540341479746	1.63374623367928	11.5366588550385	11.9093851132686	4.70929583751813	1.04229438678719	3.78529182010936	1.46858609530186	1.79890637205669	18.8237919875014	0.861510992076777	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	25OCT_05_pl1	1	25OCT05_pl1	FR	2	16	FR	FR	14.2805495300072	15.6724511930586	9.47216196673897	3.34417932031815	0.921908893709327	10.8459869848156	10.7375271149675	3.50686912509038	1.30151843817787	5.91106290672451	2.20535068691251	1.28344179320318	20.1916124367317	0.325379609544469	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	17OCT_05_pl1	1	17OCT05_pl1	FR	2	8	FR	FR	15.8608557484962	18.601747815231	3.19487004880263	3.51265463625014	0.987402110997617	12.9780955623652	9.64135739416638	3.77936670071502	0	8.20565202587674	1.86130972647827	0.771762569515378	19.3054136874362	1.29951197366928	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	01NOV_05_pl1	1	01NOV05_pl1	FR	2	23	FR	FR	14.254980824993	15.6860911046675	7.48292956692545	2.52548872883734	1.49658591338509	17.8093723692826	8.65213731175755	5.06968478159199	1.33757366008792	6.30436816013469	1.73978112431017	1.00084182957628	15.7515667383781	0.888597886072397	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	29OCT_05_pl1	1	29OCT05_pl1	FR	2	20	FR	FR	14.7003745318352	16.5574282147316	7.32937994173949	2.52288805659592	1.68539325842697	13.2646691635456	9.97711194340408	4.78568456096546	1.7478152309613	6.8976279650437	1.42530170620058	0.691843528922181	17.6706200582605	0.743861839367457	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	26OCT_05_pl1	1	26OCT05_pl1	FR	2	17	FR	FR	11.4489452312568	13.8655046053283	8.2796870357532	2.73348519362187	1.69357234822224	13.8159849460236	11.5182727542835	3.3079132415569	3.03060314945033	7.96276121620283	1.33703080122809	2.06001782707735	18.3024660790334	0.643755570961672	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	22OCT_05_pl1	1	22OCT05_pl1	FR	2	13	FR	FR	13.7895869922384	15.9707665288086	6.31692255396295	3.30859441391423	1.3087077219421	14.6620588068665	9.71616339017619	4.0281003909127	0	8.88901478669764	1.75060903064982	1.81859384737409	17.4041130814118	1.03676845504504	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
5	02NOV_05_pl1	1	02NOV05_pl1	FR	2	24	FR	FR	12.2094370221639	16.093906865395	8.22457332612557	2.38628465518573	1.5831338327284	17.2368522665843	10.325121631014	3.28982933045023	1.94609622364661	5.30542899065565	1.03482894432002	0.926712487450768	18.6578114140088	0.779983010271063	28	13.6511114542974	18.4764346980281	1.59484511514543	2.26507846473814	5.06968478159199	3.28900198175915	3.00238826339133	1.47788963887547	4.24882836678751	2.95723727961411	12.5802016498625	10.027627085251	2.20535068691251	1.3537268864407	21.4475196745955	16.0179922838539	3.46776657500764	1.98040101220276	25.1749750035709	19.0308315188248	10.1678605794932	7.77361990241553	1.29951197366928	0.683535939582293	8.96049719053295	5.35881548471009	18.8942387514528	14.8033644170273
