	sampleID	mouse	day_of_diet	day	experiment	cage	sex	B_theta	B_ovatus	B_uniformis	B_caccae	B_intestihominis	E_rectale	C_symbiosum	B_formatexigens	R_intestinalis	F_prausnitzii	E_coli	D_piger	C_aerofaciens	A_muciniphila	cagegroup
21	01DEC_08_pl2	8	FR	53	exp1	c4	female	12.2934567085261	17.1265697290152	7.72884996695307	3.38317911434237	1.75974884335757	9.80254461335096	0.557666886979511	8.08823529411765	2.66440846001322	0.00826173165895572	11.0831130204891	1.01206212822208	1.05337078651685	23.4385327164574	FR_c4
22	01NOV_01_pl1	1	FF	23	exp1	c1	male	6.1990355107409	2.62165716790881	12.1613327487944	19.8071021481806	1.5256466462078	1.20122753178431	3.53353792196405	2.10434020166594	1.36782113108286	1.62209557211749	7.51424813678211	4.48049101271372	2.38491889522139	33.4765453748356	FF_c1
23	01NOV_02_pl1	2	FF	23	exp1	c1	male	4.84841667135384	1.95174081781877	10.7823837111199	16.7388492041172	1.16429495472186	0.230609145621239	3.38601721131672	1.83362393835424	0.989931942178975	1.89549468474042	6.78328364924911	4.22408459418415	3.08791270600146	42.0833567692221	FF_c1
24	01NOV_03_pl1	3	FF	23	exp1	c2	female	11.8001258200773	0.30556304484587	18.693268625865	36.2541565561247	0.62910038644738	0.00898714837781972	1.62667385638537	0.736946166981217	0	0	6.74036128336479	9.13992990024265	0.736946166981217	13.3279410443066	FF_c2
25	01NOV_04_pl1	4	FF	23	exp1	c2	female	5.5393270583144	0.194741966893866	16.5097911933355	33.0953153737964	0.595044898842367	0	3.862382343395	0.724872876771611	0.0108189981607703	0	8.96894947527859	4.98755815211511	0.270474954019258	25.2407227090771	FF_c2
26	01NOV_05_pl1	5	FR	23	exp1	c3	male	14.254980824993	15.6860911046675	7.48292956692545	2.52548872883734	1.49658591338509	17.8093723692826	0.888597886072397	8.65213731175755	5.06968478159199	1.33757366008792	6.30436816013469	1.73978112431017	1.00084182957628	15.7515667383781	FR_c3
27	01NOV_06_pl1	6	FR	23	exp1	c3	male	12.9088130412634	21.8237391747326	7.08099847172695	2.20071319409068	1.65053489556801	12.5522159959246	0.65206316861946	11.0239429444727	3.58634742740703	1.42638818135507	5.60366785532348	1.92562404482934	1.00866021395823	16.5562913907285	FR_c3
28	01NOV_07_pl1	7	FR	23	exp1	c4	female	13.2001075365176	18.4425127699615	8.12796845595483	2.66152881082534	2.15969172864952	15.3866833945694	0.985751411416794	8.77318756160946	2.91244735191325	0	6.35361591540461	1.42485885832064	0.573528093915225	18.9981181109418	FR_c4
29	01NOV_08_pl1	8	FR	23	exp1	c4	female	14.6016792955151	17.5609256604546	6.90149498259267	4.05488429244317	1.81241040344051	15.6768380094204	1.01372107311079	8.38623796846201	3.55314355928732	0	4.7102191275855	1.73049354904772	0.983002252713496	19.0149498259267	FR_c4
30	02_Jun_01	1	FF	23	exp2	c5	male	4.06457192274431	2.33857019313923	11.5198904583453	16.5897953300663	1.59267800518882	0	3.88080138368406	1.70077832228308	1.0521764197175	2.59080426635918	5.63923320841741	5.56356298645143	6.62294609397521	36.8441914096281	FF_c5
31	02_Jun_02	2	FF	23	exp2	c5	male	3.54005506752327	1.96669725973515	11.3587692845592	18.2028757484376	0.664306629954984	0	3.4963506839736	2.07595821860933	0.611861369695381	1.83121367073117	4.73318473842926	5.08281980682662	5.6815698614571	40.7543376600673	FF_c5
32	02_Jun_03	3	FF	23	exp2	c5	male	2.3993401814501	1.75451750768539	12.8964534752943	15.7306740646322	0.858513908675114	0.00374896903351578	3.26535202819225	1.1884231836245	1.37587163530029	1.3533778210992	5.42850716053085	6.11081952463073	6.26077828597136	41.3736222538802	FF_c5
33	02_Jun_04	4	FF	23	exp2	c6	male	4.26285945727015	2.1415552855407	12.4594977723775	20.1447954637505	2.09599027946537	0.0050627784528149	3.80720939651681	0.77460510328068	0.840421223167274	1.41251518833536	4.37424058323208	5.35641960307817	2.22255974078574	40.1022681247469	FF_c6
34	02_Jun_05	5	FF	23	exp2	c6	male	3.61560987270663	2.06777027430825	12.042072551246	18.4724795314648	1.58369688639216	0	3.63353851670352	0.944241917169665	0.950218131835296	0.00597621466563079	7.11169545210064	5.42042670172713	2.5040339448993	41.648240004781	FF_c6
35	02_Jun_06	6	FF	23	exp2	c6	male	4.33295753476137	1.49943630214205	8.29387448327696	15.1860202931229	1.07478391582112	0.00751597143930853	3.35963923337091	1.82262307403232	1.02968808718527	2.47275460353251	9.19954904171364	6.20819240886885	5.2423900789177	40.2705749718151	FF_c6
36	02_Jun_07	7	FF	23	exp2	c6	male	3.0297783933518	2.21606648199446	9.8303324099723	14.5013850415512	1.08725761772853	0.00692520775623269	4.98614958448753	1.5685595567867	1.26385041551247	0	7.10180055401662	4.70221606648199	4.98614958448753	44.7195290858726	FF_c6
37	02_Jun_08	8	FR	23	exp2	c7	male	14.1545559400231	16.562860438293	6.93886966551326	2.81891580161476	1.10726643598616	24.5397923875433	0.742791234140715	7.16955017301038	1.26874279123414	1.7439446366782	4.80276816608997	1.97923875432526	2.15455594002307	14.0161476355248	FR_c7
38	02_Jun_09	9	FR	23	exp2	c8	male	16.7461765118563	21.6079696927178	8.01178616528694	3.78139469622562	1.71180019643609	0.357794303353445	1.02427388803143	4.25845376736355	11.4634488564613	2.4063420794163	5.3949768486039	3.76034797249895	0.799775501613582	18.6754595201347	FR_c8
39	02_Jun_10	10	FR	23	exp2	c9	male	13.9153801570156	21.9663838979925	5.49027872912166	3.43537594183044	1.02218241213973	17.9935718425628	0.416249538964118	5.39543706201591	0.00526898150587491	2.24985510300859	8.13530744507087	3.1297750144897	1.37520417303335	15.4697297012487	FR_c9
40	02_Jun_11	11	FR	23	exp2	c10	male	13.5813436979456	21.1438089950028	8.43975569128262	2.96501943364797	1.34369794558579	9.77234869516935	0.838423098278734	8.06774014436424	4.82509716823987	0	4.78622987229317	3.02609661299278	2.01554691837868	19.1893392559689	FR_c10
41	02_Jun_12	12	FR	23	exp2	c10	male	13.7592524541971	22.0326526326841	10.0110242007454	3.35450679825713	1.79536983568691	12.3313559766917	0.71394823875269	2.71405323114074	5.3336133130348	2.92403800724447	4.0002099847761	2.53556617145257	0.582707753687858	17.9012021628432	FR_c10
42	02_Jun_13	13	FR	23	exp2	c10	male	13.3793103448276	20.2187871581451	8.36147443519619	3.2627824019025	1.33650416171225	9.10344827586207	0.989298454221165	7.91438763376932	4.17122473246136	0.0618311533888228	4.85136741973841	2.32580261593341	2.35434007134364	21.6694411414982	FR_c10
43	02_Jun_14	14	FR	23	exp2	c11	male	13.2132881085395	18.7051077414206	10.3701117318436	2.42418196328811	1.31683958499601	18.5554668794892	0.578611332801277	7.50698324022346	0.0249401436552275	0.0249401436552275	5.68635275339186	2.39425379090184	2.24960095770152	16.9493216280926	FR_c11
44	02DEC_01_pl1	1	FF	54	exp1	c1	male	7.60912052117264	2.4885993485342	9.17263843648209	20.742671009772	2.17589576547231	0.0912052117263844	3.96742671009772	0.50814332247557	0.560260586319218	1.49837133550489	10.2931596091205	5.19218241042345	1.60260586319218	34.0977198697068	FF_c1
45	02DEC_02_pl1	2	FF	54	exp1	c1	male	7.8963844107059	2.41039286273282	9.96243543590546	20.214431053373	2.59038973235248	0.0156519017060573	4.71904836437627	0.782595085302864	0.641727969948349	1.30693379245578	8.18594459226796	5.98685240256691	1.08780716857098	34.1994052277352	FF_c1
46	02DEC_03_pl1	3	FF	54	exp1	c2	female	5.98209737282585	1.94309002256022	9.54806782621352	15.3991703660578	2.55439924314096	0.0582199257695946	3.55141547194527	1.60832544938505	0	0	10.2175969725639	4.25005458118041	2.99104868641292	41.8965140819445	FF_c2
47	02DEC_04_pl1	4	FF	54	exp1	c2	female	3.65776305588836	3.1503277186553	13.0100782296145	18.4791035309042	1.16287264782578	0.162097399393897	3.98195785467616	0.542673902318698	0	0	13.2285573331454	5.60997956163225	2.11431390513778	34.9002748608077	FF_c2
48	02DEC_05_pl1	5	FR	54	exp1	c3	male	13.7306989872157	13.3488294869666	7.30532956998174	2.90552880624274	1.30333720737174	18.8942387514528	1.08749792462228	7.46305827660634	3.5198406109912	3.06325751286734	5.68653494936078	1.76822181637058	1.3199402291217	18.6036858708285	FR_c3
49	02DEC_06_pl1	6	FR	54	exp1	c3	male	10.0812056478162	14.4048577072207	6.95734874533616	2.28253712780745	1.60216548394177	16.0948130806935	0.936425488331261	8.8814104908918	3.73107030506987	2.94096129929037	7.74014192698808	1.66800790109006	0.54137098544151	22.1376838100812	FR_c3
50	02DEC_07_pl1	7	FR	54	exp1	c4	female	10.7276119402985	13.2773631840796	6.19558457711443	2.62748756218905	1.53140547263682	14.8398631840796	1.12717661691542	7.64148009950249	4.13557213930348	0	11.8858830845771	1.47699004975124	1.15049751243781	23.3830845771144	FR_c4
51	02DEC_08_pl1	8	FR	54	exp1	c4	female	11.248112732763	13.9573896997148	8.01040093943969	3.12866968629425	1.67757087736957	17.0273444053011	1.00654252642174	9.44472403959067	2.18922999496729	0	6.71028350947828	1.71951014930381	1.09042107029022	22.7898003690656	FR_c4
52	02NOV_01_pl1	1	FF	24	exp1	c1	male	10.0660066006601	1.60891089108911	10.8292079207921	22.256600660066	1.0519801980198	0.226897689768977	1.60891089108911	0.742574257425743	0.701320132013201	1.56765676567657	4.7029702970297	3.34158415841584	0.618811881188119	40.6765676567657	FF_c1
53	02NOV_02_pl1	2	FF	24	exp1	c1	male	2.3728813559322	0.282485875706215	2.54237288135593	5.02824858757062	0.112994350282486	0	1.29943502824859	19.1525423728814	0	0	1.41242937853107	0.508474576271186	19.2655367231638	48.0225988700565	FF_c1
54	02NOV_03_pl1	3	FF	24	exp1	c2	female	11.1703636466784	0.453849208600442	10.3534350711976	20.6161003006751	1.25375843875872	0	3.31309922278323	0.930390877630907	0	0	4.54416520111193	5.38378623702275	0.555965280535542	41.4250865150054	FF_c2
55	02NOV_04_pl1	4	FF	24	exp1	c2	female	8.96672226193313	0.953061710745771	9.00643316654753	18.5449924549281	0.897466444285601	0.214438884917798	2.61297752362799	1.68374235565086	0.0158843618457628	0.00794218092288142	9.87213088714161	2.63680406639663	0.937177348900008	43.6502263521563	FF_c2
56	02NOV_05_pl1	5	FR	24	exp1	c3	male	12.2094370221639	16.093906865395	8.22457332612557	2.38628465518573	1.5831338327284	17.2368522665843	0.779983010271063	10.325121631014	3.28982933045023	1.94609622364661	5.30542899065565	1.03482894432002	0.926712487450768	18.6578114140088	FR_c3
57	02NOV_06_pl1	6	FR	24	exp1	c3	male	11.1067809820733	20.771628994544	5.98207326578332	2.24084177708496	1.67575993764614	16.5140296180826	0.701480904130943	10.3663289166017	3.14692127825409	0.974279033515199	3.78994544037412	1.35424785658613	1.30553390491037	20.0701480904131	FR_c3
58	02NOV_07_pl1	7	FR	24	exp1	c4	female	12.4774344270999	18.9232239566741	7.92184347456727	2.72910693426781	2.70786874800892	13.0614845492195	0.84952745035574	7.74131889136668	2.88839333120951	0	9.78018477222045	0.796431984708506	0.955718381650207	19.1674630986514	FR_c4
59	02NOV_08_pl1	8	FR	24	exp1	c4	female	13.866566996823	18.529246869744	6.90525135488694	2.74715006540833	2.31732386469819	14.5860586806204	0.784900018688096	8.44701924873855	2.38273219958886	0	7.59671089515978	1.17735002803214	0.878340497103345	19.7813492805083	FR_c4
60	03_Jun_01	1	FF	24	exp2	c5	male	3.19906668304065	1.43681689794916	13.6251995579025	16.0260346309714	1.20962790126489	0	4.69114576937247	0.82279258258627	1.34471325064473	1.1482254697286	5.05342011543657	5.68586516026035	3.89905440255434	41.8580375782881	FF_c5
61	03_Jun_02	2	FF	24	exp2	c5	male	4.35760805210184	2.5814091178212	11.6222616933096	17.8804026050918	1.67554766133807	0	3.73593842510361	1.04795737122558	0.438129070455891	1.72883362936649	4.73060982830077	5.8436944937833	4.31024274718768	40.0473653049142	FF_c5
62	03_Jun_03	3	FF	24	exp2	c5	male	4.45056741231962	1.34030728996404	11.4042871153038	17.5967869985523	0.378274879745949	0	4.8428524727969	1.0834539765563	2.09685704945594	2.86274692943539	6.94437958249661	7.55148741418764	6.80894783542708	32.6390510437585	FF_c5
63	03_Jun_04	4	FF	24	exp2	c6	male	2.61535278295055	1.78357128077798	11.5497620525553	15.79971032485	0.769708255741775	0	3.71611835298986	2.37947444651355	1.23318849575833	1.4856196979102	8.13573349886199	4.96585971446307	6.96048003310573	38.6054210635216	FF_c6
64	03_Jun_05	5	FF	24	exp2	c6	male	1.74491207938169	1.30952782746633	6.94589760032401	14.3035539505214	0.411758749873435	0	2.31867427182828	0.945020081676736	1.11714873941071	0.880893718991529	7.97866954672787	6.81089473151305	5.2549866684667	49.9713118903777	FF_c6
65	03_Jun_06	6	FF	24	exp2	c6	male	4.119121553369	1.63118710015339	10.213625650043	13.831419057952	0.781922256724906	0	3.99191888959557	1.86688615361592	1.05129260353923	1.93796999513637	8.49638968910172	4.82621871375659	6.38632197238954	40.8657263646227	FF_c6
66	03_Jun_07	7	FF	24	exp2	c6	male	3.51709869782159	1.37114113017727	9.47223236379863	15.08255243195	1.1358565575433	0	5.59003691533812	3.18445499168391	1.71189809744027	0.024339783375928	7.76033426635836	5.16814733682204	6.23504117480021	39.7468662528903	FF_c6
67	03_Jun_08	8	FR	24	exp2	c7	male	12.2364672364672	17.2412155745489	5.2991452991453	2.52611585944919	0.902184235517569	24.5441595441595	0.750237416904084	6.86134852801519	0.683760683760684	2.52136752136752	5.24216524216524	1.2630579297246	2.28869895536562	17.630579297246	FR_c7
68	03_Jun_09	9	FR	24	exp2	c8	male	14.2096524875479	17.3756226026221	6.64681971718097	2.82246522012939	1.33394400870212	13.6027938398122	0.841586992614645	6.42926661704929	5.98271025362111	2.6907883437339	4.36251216579836	2.95414209652488	2.10683002232782	18.6408656323353	FR_c8
69	03_Jun_10	10	FR	24	exp2	c9	male	12.4390392587174	22.7993172396976	5.71202145818093	2.40185320653499	1.09729334308705	15.3194342843209	0.737624969519629	7.87003169958547	0	2.95964398927091	5.03840526700805	1.52097049500122	1.97817605462082	20.126188734455	FR_c9
70	03_Jun_11	11	FR	24	exp2	c10	male	13.7161577450859	23.8966497712943	8.20867845221906	3.87563357646186	2.07689454815181	0.179255779453579	0.834466559525281	6.78699468413895	6.26158981332674	0.0370874026455681	6.13796513784151	2.77537396464334	1.23006552107801	23.983187044134	FR_c10
71	03_Jun_12	12	FR	24	exp2	c10	male	14.3372407574391	22.4676886083559	11.2789299669372	3.99008115419297	2.01382626991283	9.88127442140066	0.736399158400962	3.37391042981665	3.86233844304178	3.91493838292756	4.48602344454463	3.90742410580102	0.593627892996694	15.156296964232	FR_c10
72	03_Jun_13	13	FR	24	exp2	c10	male	15.2086788280818	25.4145936981758	8.29878385848535	3.92482034273079	1.92095080154782	6.35710337202875	1.32669983416252	3.95936981757877	6.57131011608624	0.0276395798783858	5.21006080707573	3.36511885019348	0.677169707020453	17.7377003869541	FR_c10
73	03_Jun_14	14	FR	24	exp2	c11	male	13.2764981553495	19.5732376109283	9.54232725097218	2.78193239605145	0.94226742446904	18.2520689999003	0.673048160335028	8.20620201415894	0.867484295542925	0	5.4342407019643	1.78980955229833	1.61033004287566	17.0505533951541	FR_c11
74	03NOV_01_pl1	1	FF	25	exp1	c1	male	5.64057717533887	1.26803672933975	9.92566681241802	17.8836904241364	0.874508089199825	0.174901617839965	3.93528640139921	1.13686051595977	1.09313511149978	1.61783996501968	5.85920419763883	4.72234368167905	0.918233493659816	44.949715784871	FF_c1
75	03NOV_02_pl1	2	FF	25	exp1	c1	male	3.82989963021659	2.0338087691495	7.5013206550449	17.1421024828315	1.21500264131009	0.0528262017960909	2.905441098785	1.39989434759641	0.845219228737454	1.63761225567882	5.36185948230322	3.93555203380877	2.79978869519282	49.3396724775489	FF_c1
76	03NOV_03_pl1	3	FF	25	exp1	c2	female	6.46632680440032	1.422055272337	14.3010464180306	14.8376710491012	1.69036758787228	0.134156157767642	4.4539844378857	1.12691172524819	0	0	7.96887577139791	4.18567212235042	1.93184867185404	41.4810839817548	FF_c2
77	03NOV_04_pl1	4	FF	25	exp1	c2	female	8.3765752409192	1.66790214974055	12.8057820607858	22.9429206819867	0.574499629355078	0	5.05930318754633	1.38991845811712	0	0	5.70793180133432	5.83765752409192	0.778354336545589	34.8591549295775	FF_c2
78	03NOV_05_pl1	5	FR	25	exp1	c3	male	13.0560462502007	16.0912156736791	7.85289866709491	2.61763288903164	1.68620523526578	16.733579572828	0.802954873936085	10.3420587762968	3.27605588565923	2.31251003693592	4.40019270916974	1.31684599325518	0.0802954873936085	19.4315079492533	FR_c3
79	03NOV_06_pl1	6	FR	25	exp1	c3	male	12.2587968217934	22.5312145289444	6.58342792281498	2.29852440408627	1.58910329171396	16.0329171396141	0.510783200908059	8.74006810442679	2.58229284903519	1.53234960272418	4.59704880817253	0.454029511918275	0.794551645856981	19.4948921679909	FR_c3
80	03NOV_07_pl1	7	FR	25	exp1	c4	female	14.0301507537688	19.4773869346734	6.33165829145729	2.05025125628141	1.94974874371859	16	0.442211055276382	7.51758793969849	1.50753768844221	0	5.58793969849246	0.422110552763819	0.442211055276382	24.2412060301508	FR_c4
81	03NOV_08_pl1	8	FR	25	exp1	c4	female	13.399462004035	17.9219905850706	6.10289172831204	2.70679219905851	1.44586415601883	15.8876933422999	0.504371217215871	8.23806321452589	1.9670477471419	0.0504371217215871	6.54001344989913	0.554808338937458	0.504371217215871	24.1761936785474	FR_c4
82	04_Jun_01	1	FF	25	exp2	c5	male	3.37356549267907	1.81539374752671	15.8488326078354	18.1836169370795	1.50870597546498	0.227542540561931	4.19964384645825	0.524337158686189	1.40977443609023	1.5383854372774	3.77918480411555	5.29283735654927	1.52849228333993	40.7647407993668	FF_c5
83	04_Jun_02	2	FF	25	exp2	c5	male	3.80340934248395	2.17400929820677	10.551250830197	18.1890635377463	2.20500332078813	0.0132831525348683	3.32964356874031	1.14235111799867	1.20433916316139	1.78879787469559	6.81868496789905	5.92428603055125	3.92738543280939	38.9284923621873	FF_c5
84	04_Jun_03	3	FF	25	exp2	c5	male	4.98457602889173	1.07215408923332	12.6476563087804	18.8699119705064	0.748626890376947	0	4.40523662628847	0.632006621021744	1.94492513731096	4.37890301707923	4.6873824392446	7.50884056880596	5.77458430516891	32.3451959972914	FF_c5
85	04_Jun_04	4	FF	25	exp2	c6	male	5.08114433529394	2.56520801896961	9.28771594863425	14.9508822714255	1.51510485634219	0	3.10719674806763	1.2872232316078	0.769870353832415	2.50361839066301	6.59932867305146	4.51144027345795	7.44002709943646	40.3812397992178	FF_c6
86	04_Jun_05	5	FF	25	exp2	c6	male	3.25694102184984	1.34302612124199	10.8838508296369	13.9682930836208	1.1828486939379	0.00821422704123542	4.30425496960736	1.73730901922129	1.09659931000493	0.0123213405618531	7.91030064070971	5.81977985871529	5.82388697223591	42.6523739116149	FF_c6
87	04_Jun_06	6	FF	25	exp2	c6	male	5.72713643178411	2.17891054472764	8.3608195902049	15.2773613193403	1.85407296351824	0	2.99850074962519	1.31434282858571	0.619690154922539	2.29885057471264	7.44127936031984	4.20789605197401	6.16191904047976	41.5592203898051	FF_c6
88	04_Jun_07	7	FF	25	exp2	c6	male	4.34512115258677	0.857891290111329	9.49574328749181	16.2311722331369	0.425671250818599	0	2.69482645710544	1.41781270464964	1.02815979043877	1.03143418467584	8.16633922724296	4.00458415193189	5.89063523248199	44.407334643091	FF_c6
89	04_Jun_08	8	FR	25	exp2	c7	male	22.730932934545	28.7127573910043	13.8847348441275	5.54469113079489	1.2423789255723	0.391119291383872	0.138042102841367	1.67951225123663	0.0690210514206833	2.50776486828483	4.24479466237202	2.74933854825722	0.195559645691936	15.9093523524675	FR_c7
90	04_Jun_09	9	FR	25	exp2	c8	male	14.3387643318015	20.33143016293	8.31824722647728	2.97080258088474	1.21153042751706	0.208884556468458	0.691639975862229	7.82620804901824	4.66044654876294	3.24931532284269	6.76321775054542	2.36735830664253	2.42306085503412	24.6344520261802	FR_c8
91	04_Jun_10	10	FR	25	exp2	c9	male	14.5048814504881	23.5755979131153	8.41469084146908	2.89787695645436	1.04860788263857	14.9852781651945	0.402913373624671	8.17707526215197	0.00516555607211116	3.22847254506948	1.55483237770546	2.52595691926236	1.89059352239269	16.7880572343613	FR_c9
92	04_Jun_11	11	FR	25	exp2	c10	male	13.4783286560649	19.4301527907702	13.3574992204553	3.52743997505457	1.56688493919551	12.3908637355784	0.319613345806049	5.4763018397256	6.50919862800125	0.0233863423760524	4.80589335827877	2.19831618334892	1.2511693171188	15.6649516682258	FR_c10
93	04_Jun_12	12	FR	25	exp2	c10	male	15.6277290306483	27.6417016675677	18.7216700627937	4.98191042541689	2.1541148584023	0.103963072316713	0.357632968769493	2.90264897908263	4.2541689191999	3.20206262735476	3.90485299621574	3.50979332141223	0.170499438599409	12.4672516322202	FR_c10
94	04_Jun_13	13	FR	25	exp2	c10	male	14.8970483441473	22.2930652964783	11.1877883208941	3.1616847316506	1.3276825563515	7.61729737838953	0.318793834152196	7.32100663841278	4.24183325207216	0	5.15320856617785	2.59160634587256	1.39894235457375	18.4900423808274	FR_c10
95	04_Jun_14	14	FR	25	exp2	c11	male	14.8414862791887	21.0456792227714	13.7463780467019	2.47571160729504	0.945968979035282	13.5716720640873	0.149139253451508	6.85188341571502	2.82938469405147	0.00426112152718596	3.20862450997102	2.48423385034941	1.15050281234021	16.6950741435146	FR_c11
96	04NOV_01_pl1	1	FF	26	exp1	c1	male	6.21213414113832	2.05648946155815	14.7708848877891	19.8054441505248	1.70663025855448	0.0341326051710897	3.69485450977046	0.77651676764229	0.691185254714566	1.7322297124328	8.0126290639133	5.75134397132861	1.67249765338339	33.0830275620787	FF_c1
97	04NOV_02_pl1	2	FF	26	exp1	c1	male	4.50158555080656	2.59203088377223	12.4086584861437	14.8007720943058	0.965117882255618	0.703157314214808	3.75017234247897	1.93023576451124	1.06852336964015	1.76478698469599	5.12201847511375	4.2740934785606	2.70233007031573	43.4165173031849	FF_c1
98	04NOV_03_pl1	3	FF	26	exp1	c2	female	3.88154484188699	2.47537584240539	9.12389839294972	16.5241057542768	0.725764644893727	0.0324002073613271	3.55106272680145	1.01736651114567	0	0	13.4460860549508	3.60938310005184	1.74961119751166	43.8634007257646	FF_c2
99	04NOV_04_pl1	4	FF	26	exp1	c2	female	5.55426446665117	1.88240762258889	15.9656053915873	17.0036408707104	1.26268494848555	0.40281973816717	3.81904097916183	1.20845921450151	0.0154930668525835	0.0542257339840421	7.32047408784569	4.3070725850182	1.01479587884422	40.1890154156015	FF_c2
100	04NOV_05_pl1	5	FR	26	exp1	c3	male	11.6236062007071	14.5063910796845	8.14250747892303	2.65977699211314	1.28909437041066	17.6393799292902	0.266521620886592	11.2374218112592	2.37693772096818	1.76774544465597	5.76556975795485	0.739733478379113	0.864835463693228	21.1204786510742	FR_c3
101	04NOV_06_pl1	6	FR	26	exp1	c3	male	11.478269295993	20.0251950191385	7.03522457483405	2.7617617132613	1.47778477639421	16.9969475265274	0.27617617132613	9.10896845777412	2.55826348175784	1.50201075633509	4.40912834924173	0.993265177576433	0.920587237753767	20.4564174620863	FR_c3
102	04NOV_07_pl1	7	FR	26	exp1	c4	female	11.2928571428571	16.6071428571429	6.07857142857143	2.5	1.03571428571429	16.6285714285714	0.35	8.97142857142857	3.40714285714286	0	6.8	0.507142857142857	0.771428571428571	25.05	FR_c4
103	04NOV_08_pl1	8	FR	26	exp1	c4	female	10.977501939488	15.5740884406517	7.49612102404965	2.20131885182312	1.68735453840186	16.233514352211	0.203646237393328	9.20287044220326	1.27036462373933	0	6.80760279286268	0.470325833979829	0.993987587276959	26.8813033359193	FR_c4
104	05_Jun_01	1	FF	26	exp2	c5	male	3.51772497078302	1.59329957148422	11.5855083755356	16.6186209583171	0.584339696143358	0	2.61005064277367	0.751850409037787	0.853135956369303	1.09466303077522	7.19516945851188	3.82158161277756	2.41527074405921	47.358784573432	FF_c5
105	05_Jun_02	2	FF	26	exp2	c5	male	2.74560149388732	1.39468386193213	7.59198202666822	15.5195051498264	0.825722872231786	0.00291774866512999	2.96443264377207	2.62597379861699	1.099991246754	0.00875324599538996	7.92168762582791	4.55460566626791	8.27181746564351	44.4548186619205	FF_c5
106	05_Jun_03	3	FF	26	exp2	c5	male	3.55714788394485	2.08886471961869	12.4180288538434	15.4665557723681	0.934071206935159	0	3.37801094014907	1.43309555036627	1.22516874060331	1.87134128786667	6.95755094206839	4.27689453312434	3.68190396980263	42.711365599309	FF_c5
107	05_Jun_04	4	FF	26	exp2	c6	male	5.63275697464729	2.70853223011916	11.7994413210283	17.6761783529578	2.00134365828648	0	3.06919840175383	1.1491814292281	0.763763657579293	1.69371662953927	5.46303171740745	5.17662034581521	3.95672005940384	38.909515222234	FF_c6
108	05_Jun_05	5	FF	26	exp2	c6	male	5.75173188541472	1.8835424077888	11.9078824190227	15.7311364912938	2.07451788054671	0	3.87193409473881	0.808837296386445	1.00355738625726	1.55401610185359	11.6569930724583	6.04381202022093	3.19790301441678	34.5103913124883	FF_c6
